Team1,Team2,Eff1,Eff2,Off1,Off2,Def1,Def2,SOS_Eff1,SOS_Eff2,SOS_Off1,SOS_Off2,SOS_Def1,SOS_Def2,BPI_Off1,BPI_Off2,BPI_Def1,BPI_Def2,BPI1,BPI2,Elo1,Elo2,Score1,Score2,Eff_Diff,Score_Diff,Winner
Hampton,Virginia,-0.7003069838833461,0.6989648033126294,-0.5741239892183292,0.5307262569832398,0.48867313915857635,-0.5111111111111115,-0.8652037617554859,0.8587000403714171,-0.5747126436781604,0.987012987012986,0.921875,-0.5507246376811601,-0.4285714285714285,-0.18596491228070178,-0.734375,0.9282868525896413,-0.6536312849162011,0.6645569620253167,-0.25859751371479023,0.37233339401433807,45,81,-0.806766738146295,-36,1
Middle Tennessee,Michigan St.,-0.23369148119723715,0.6298136645962733,-0.31536388140161775,0.6871508379888271,0.016181229773463146,-0.17777777777777815,-0.14655172413793105,0.4162293096487686,0.1839080459770117,0.3896103896103895,0.5156249999999987,-0.4347826086956533,-0.4883720930232558,0.3122807017543858,-0.1171875,0.36254980079681287,-0.2625698324022345,0.6645569620253167,0.0904398791367862,0.4632167181281741,90,81,-0.4772456516559448,9,0
Utah,Fresno St.,0.22793553338449746,-0.25383022774327124,0.2776280323450131,-0.20670391061452487,-0.055016181229773586,0.21481481481481413,0.6661442006269589,-0.031085991118288248,0.6781609195402301,0.10389610389610349,-0.4375000000000008,0.05797101449275344,0.06976744186046524,-0.3052631578947369,-0.078125,-0.21912350597609564,0.22905027932960897,-0.35443037974683544,0.311610517727956,-0.013307083902738714,80,69,0.31784608053371466,11,0
Iona,Iowa St.,-0.14274750575594775,0.33913043478260896,0.0026954177897573484,0.564245810055866,0.2427184466019423,0.17777777777777715,-0.2405956112852664,0.8086394832458619,-0.022988505747125965,0.7402597402597404,0.42187499999999933,-0.7536231884057987,0.10963455149501677,0.4385964912280702,-0.59375,-0.24302788844621515,-0.10055865921787699,0.2974683544303798,-0.21857831952253626,0.1342152779728385,81,94,-0.253514415058375,-13,1
Arkansas Little Rock,Purdue,0.09171143514965485,0.45921325051759854,-0.06738544474393537,0.3240223463687153,-0.2362459546925566,-0.3555555555555564,-0.1614420062695925,0.43560758982640313,0.03448275862069017,0.5974025974025965,0.3281250000000002,-0.23188405797101475,-0.45514950166112955,0.11578947368421044,0.375,0.3705179282868525,0.1173184357541901,0.49367088607594956,0.5045341842556432,0.2713011781527268,85,83,-0.17703121277102696,2,0
Gonzaga,Seton Hall,0.3825786646201075,0.2281573498964804,0.3153638814016171,-4.440892098500626e-16,-0.26860841423948223,-0.37037037037037035,0.17398119122257039,0.5260395639886959,0.3908045977011494,0.5194805194805192,0.1562499999999989,-0.47826086956521807,0.07641196013289053,-0.09473684210526323,0.09375,0.2111553784860556,0.36312849162011185,0.18354430379746844,0.24280040255122204,0.08423826576846927,68,52,0.1365260900643317,16,0
Syracuse,Dayton,0.29623944742901,-0.0053830227743268955,0.12129380053908356,-0.2513966480446932,-0.3592233009708742,-0.2888888888888893,0.6990595611285264,0.14977795720629805,0.8045977011494265,0.3636363636363631,-0.32812500000000033,0.014492753623188692,-0.2491694352159468,-0.31228070175438605,0.3593749999999998,0.3067729083665336,0.2793296089385475,0.05696202531645578,-0.0137071091399672,0.3069998798362412,70,51,0.21729807005003576,19,0
Butler,Texas Tech,0.2463545663852651,0.042236024844720665,0.40700808625336915,0.1173184357541901,0.06796116504854388,0.11111111111111116,0.5336990595611284,0.6964069438837301,0.5287356321839085,0.7662337662337666,-0.3749999999999999,-0.5217391304347829,0.22259136212624564,-0.22807017543859653,-0.109375,0.12350597609561742,0.3407821229050281,-0.012658227848101111,0.029305059770877717,-0.08407014558804937,71,61,0.15892304026685733,10,0
Connecticut,Kansas,0.30161166538756734,0.7002070393374744,0.0781671159029651,0.4972067039106145,-0.4174757281553396,-0.5555555555555556,0.3824451410658305,0.8538554703270085,0.4252873563218389,0.8961038961038965,-0.21874999999999978,-0.6521739130434794,-0.056478405315614544,0.4035087719298245,0.328125,0.24302788844621515,0.4189944134078212,0.658227848101266,0.06342926031573559,0.5523565843554428,61,73,-0.1853705027400524,-12,1
Iowa,Villanova,0.3603223330775136,0.7971014492753623,0.30458221024258725,0.6536312849162009,-0.2427184466019413,-0.5259259259259266,0.6136363636363635,0.7028663706096083,0.7241379310344835,0.779220779220779,-0.26562500000000167,-0.5217391304347829,0.14285714285714302,0.20000000000000018,0.046875,0.593625498007968,0.3854748603351956,0.7468354430379747,0.1377143717816658,0.6455166336317568,68,87,-0.20467000238265431,-19,1
